sku,centro,week,discount_rate,model_depth,depth_delta,model_prob,units_sold,gross_revenue
HK1134516EPRY120,AB75,2024-03-04,0.14999749987499375,0.1516859,0.0016883936606202632,0.99987555,1.0,169992.0
HK1134520CDVB075,AB75,2023-10-09,0.074997499749975,0.07882288,0.003825381233377667,0.99968445,2.0,184982.0
HK1134520CDVB080,AB75,2024-08-05,0.14999499949995,0.15099204,0.0009970363658337034,0.9998752,1.0,84992.0
HK1134520CDVB090,AB75,2023-11-06,0.14999499949995,0.15056697,0.0005719658416180051,0.9996989,1.0,84992.0
HK1134527BLK080,7501,2025-04-21,0.5999199839967994,0.6075665,0.007646491871425742,0.99992824,1.0,20000.0
HK1134527BLK080,7501,2025-04-28,0.5999199839967994,0.5906049,-0.009315082683017617,0.9999199,2.0,40000.0
HK1134527BLK080,AB75,2023-10-02,0.09374374874974994,0.093224764,-0.0005189848795106866,0.9997739,2.0,72486.0
HK1134527BLK080,AB75,2023-10-09,0.09374374874974994,0.088325016,-0.0054187325492074945,0.999553,2.0,72486.0
HK1134527BLK080,AB75,2023-12-11,0.08822941058799995,0.08781851,-0.00041089975759757424,0.9999194,2.0,77485.0
HK1134527BLK090,7501,2024-10-21,0.15,0.14716727,-0.002832734584808344,0.99988437,2.0,84983.0
HK1134527BLK100,AB75,2023-09-04,0.14998999799959992,0.15216303,0.002173030717441099,0.99849,1.0,42492.0
HK1134527BLK100,AB75,2023-09-18,0.2,0.19672993,-0.0032700717449188343,0.9993963,1.0,39992.0
HK1135029BLK00L,7501,2025-07-14,0.2998727041280233,0.3024078,0.0025350970232523307,0.99988735,1.0,38500.0
HK1135029BLK00L,7501,2025-07-21,0.34988179669030733,0.35317177,0.0032899691139834375,0.9998487,1.0,35750.0
HK1135029BLK00L,7501,2025-11-17,0.34988179669030733,0.3374685,-0.01241329178460665,0.99988234,1.0,35750.0
HK1135029BLK00M,7501,2025-11-17,0.34988179669030733,0.3640872,0.01420539751402311,0.9998833,1.0,35750.0
HK1135029BLK00S,7501,2025-09-08,0.34988179669030733,0.36617655,0.016294748929657266,0.99981934,1.0,35750.0
HK1135029BLK00S,7501,2025-09-22,0.34988179669030733,0.35604468,0.006162883189834878,0.99973744,1.0,35750.0
HK1135029BLK00S,AB75,2025-02-24,0.8,0.783509,-0.01649098396301274,0.9997631,1.0,10998.0
HK1135029BLK0XL,7501,2025-08-11,0.34988179669030733,0.36603856,0.016156764177002236,0.9998908,1.0,35750.0
HK1135029BLK0XL,AB75,2025-05-12,0.2,0.20068532,0.0006853222846984752,0.99982065,1.0,43992.0
HK1135029SOCN00S,7501,2025-05-19,0.19985451900345516,0.21897754,0.019123021727974893,0.9999021,1.0,44000.0
HK1135029SOCN00S,7501,2025-06-16,0.2998727041280233,0.3016343,0.0017616075480020865,0.9999287,1.0,38500.0
HK1135029SOCN00S,7501,2025-09-22,0.34988179669030733,0.347032,-0.00284978613504,0.9997472,1.0,35750.0
HK1135029SOCN0XL,7501,2025-07-14,0.2998727041280233,0.30345583,0.003583125492338024,0.99989593,1.0,38500.0
HK1135029SOCN0XL,7501,2026-01-05,0.2998727041280233,0.29480186,-0.005070843080278553,0.999913,1.0,38500.0
HK1135029SOCN0XL,7501,2026-02-02,0.2998727041280233,0.29843768,-0.0014350193536245004,0.9999002,1.0,38500.0
HK1135061BBLC040,AB75,2026-02-23,0.07499583263877313,0.07771665,0.002720815939870669,0.9998535,2.0,110982.0
HK1135061BBLC050,AB75,2025-12-15,0.14999166527754626,0.15124199,0.001250322666103032,0.999938,1.0,50992.0
HK1135061BBLC050,AB75,2026-01-12,0.14999166527754626,0.14570315,-0.004288513455456111,0.9999269,1.0,50992.0
HK1135061BBLC050,AB75,2026-02-16,0.14999166527754626,0.14725316,-0.0027385095692332717,0.99994695,1.0,50992.0
HK1135061BBLC060,AB75,2025-10-06,0.20004000800160032,0.19824238,-0.0017976267865048023,0.9999138,1.0,39990.0
HK1135061BBLC060,AB75,2026-03-09,0.14999166527754626,0.14017914,-0.009812522921627376,0.9999422,1.0,50992.0
HK1135061BBLC070,7501,2025-11-24,0.15000833472245373,0.1399169,-0.01009143790238537,0.99992394,1.0,50991.0
HK1135061BBLC070,7501,2026-01-12,0.07499583263877313,0.09713757,0.02214173774239142,0.999887,2.0,110982.0
HK1135061BBLC070,7501,2026-03-02,0.07492915485914318,0.085323445,0.010394290639800144,0.99992406,2.0,110990.0
HK1135061BBLC070,AB75,2025-10-06,0.20004000800160032,0.19521126,-0.004828746490751323,0.99992144,2.0,79980.0
HK1135061BBLC070,AB75,2026-01-12,0.15000833472245373,0.1508515,0.0008431682921107853,0.9999343,1.0,50991.0
HK1135061BBLC080,7599,2025-11-24,0.19986664444074012,0.19557014,-0.004296503363698495,0.9999198,3.0,144000.0
HK1135061BBLC080,AB75,2024-05-27,0.14998999799959992,0.151321,0.0013309959006991556,0.9999304,1.0,42492.0
HK1135061BBLC080,AB75,2025-10-06,0.20004000800160032,0.19400361,-0.006036396198545513,0.99984217,1.0,39990.0
HK1135061BBLC080,AB75,2025-11-24,0.11113580795732385,0.11779436,0.006658549282876194,0.99989676,2.0,79980.0
HK1135061BBLC080,AB75,2025-12-01,0.07499583263877313,0.10006855,0.02507271419283469,0.9998697,2.0,110982.0
HK1135061BBLC080,AB75,2025-12-08,0.09999444351836417,0.0984967,-0.0014977456752893747,0.99985766,3.0,161974.0
HK1135061BBLC090,7501,2024-10-14,0.39987997599519903,0.38775608,-0.012123896559850522,0.99990344,1.0,30000.0
HK1135061BBLC090,7501,2024-11-04,0.14998999799959992,0.16439407,0.014404067738124388,0.99986184,1.0,42492.0
HK1135061BBLC090,7501,2024-12-09,0.05293875389774666,0.082295045,0.029356291358868025,0.99986494,3.0,160972.0
HK1135061BBLC090,7501,2025-07-07,0.25,0.2826676,0.0326676070690155,0.9999356,2.0,89985.0
HK1135061BBLC090,7501,2026-03-16,0.14999166527754626,0.16841653,0.018424864616328862,0.99986744,1.0,50992.0
HK1135061BBLC090,AB75,2023-10-30,0.14998999799959992,0.14777996,-0.002210041539600832,0.99994195,1.0,42492.0
HK1135061BBLC090,AB75,2025-10-06,0.10138384599575255,0.10531727,0.003933426250131392,0.9999312,3.0,131171.0
HK1135061BBLC090,AB75,2025-11-03,0.14999166527754626,0.13930583,-0.010685835275715205,0.9999671,1.0,50992.0
HK1135061BBLC090,AB75,2025-11-17,0.14999166527754626,0.13900709,-0.010984573755329463,0.99996686,1.0,50992.0
HK1135061BBLC090,AB75,2026-02-09,0.14999166527754626,0.1415083,-0.008483369145458552,0.9999621,1.0,50992.0
HK1135061BBLC090,AB75,2026-02-16,0.05293875389774666,0.11017893,0.057240178649822615,0.999944,3.0,160972.0
HK1135061BBLC100,7501,2025-06-23,0.14985830971828637,0.14741915,-0.0024391550742739188,0.9999337,2.0,102000.0
HK1135061BBLC100,7501,2025-06-30,0.14999166527754626,0.15479712,0.0048054566048924,0.99992526,1.0,50992.0
HK1135061BBLC100,7501,2025-07-07,0.2,0.2117953,0.011795300245285023,0.99989283,1.0,47992.0
HK1135061BBLC100,AB75,2023-09-25,0.09374374874974994,0.09139587,-0.0023478788986375787,0.9995216,2.0,72486.0
HK1135061BBLC100,AB75,2023-10-16,0.14998999799959992,0.14388141,-0.006108587639263613,0.9997906,1.0,42492.0
HK1135061BBLC100,AB75,2024-08-05,0.0833277766664444,0.10316269,0.019834914330679312,0.9998149,2.0,82484.0
HK1135061BBLC100,AB75,2025-09-29,0.08181487543189671,0.08876213,0.006947251431106069,0.99992275,2.0,100982.0
HK1135061BBLC100,AB75,2025-10-13,0.1,0.097060874,-0.0029391258955001887,0.9999349,2.0,107982.0
HK1135061BBLC100,AB75,2025-11-10,0.14999166527754626,0.13912006,-0.010871608052318904,0.99994576,1.0,50992.0
HK1135061BBLC100,AB75,2026-02-09,0.14999166527754626,0.14356005,-0.006431613359516475,0.9999534,1.0,50992.0
HK1135061BBLC100,AB75,2026-03-02,0.08181487543189671,0.09168433,0.00986945109760616,0.9999584,2.0,100982.0
HK1135061BBLC110,7501,2025-06-30,0.09984997499583263,0.11019903,0.010349051767606546,0.9999465,1.0,54000.0
HK1135061BBLC110,7501,2025-09-22,0.2,0.20593244,0.005932438373565663,0.99986064,1.0,47992.0
HK1135061BBLC110,AB75,2023-12-11,0.14998999799959992,0.15002279,3.279183632995397e-05,0.9999354,1.0,42492.0
HK1135061BBLC110,AB75,2025-08-11,0.08181487543189671,0.10916622,0.027351344398616292,0.9998343,2.0,100982.0
HK1135061BBLC110,AB75,2025-08-25,0.14999166527754626,0.13983239,-0.01015927294260821,0.9999114,1.0,50992.0
HK1135061BBLC110,AB75,2026-02-09,0.14999166527754626,0.13598578,-0.014005888495510432,0.9999267,2.0,101984.0
HK1135061BBLC110,AB75,2026-03-09,0.10909256228405165,0.10033473,-0.008757828559457531,0.99995446,2.0,97982.0
HK1135061BBLC120,7501,2025-06-30,0.15000833472245373,0.15314724,0.0031389007902797306,0.99994993,1.0,50991.0
HK1135061BBLC120,AB75,2023-09-25,0.14998999799959992,0.14740328,-0.002586713092258913,0.9997447,1.0,42492.0
HK1135061BBLC120,AB75,2023-10-09,0.06817727181799996,0.12565699,0.057479720379036786,0.99974245,3.0,102480.0
HK1135061BLLR040,7501,2025-07-07,0.3,0.3039204,0.003920388221740734,0.99988174,1.0,41993.0
HK1135061BLLR090,AB75,2024-12-16,0.14999166527754626,0.14997125,-2.041855818590843e-05,0.99979705,1.0,50992.0
HK1135061BLLR100,7501,2025-05-19,0.19986664444074012,0.20725906,0.007392414511591422,0.9999368,1.0,48000.0
HK1135061GYGY050,7501,2026-02-02,0.19986664444074012,0.19641723,-0.0034494170533118373,0.9999213,1.0,48000.0
HK1135061GYGY050,AB75,2026-02-23,0.15000833472245373,0.1506322,0.0006238679028209293,0.99994195,1.0,50991.0
HK1135061GYGY060,7501,2026-02-09,0.19986664444074012,0.20134231,0.0014756700409951085,0.99991655,1.0,48000.0
HK1135061GYGY060,7502,2026-02-23,0.3998999833305551,0.38425285,-0.015647137089557783,0.9998654,1.0,36000.0
HK1135061GYGY070,7501,2025-10-06,0.20003333888981498,0.2007692,0.0007358620312436781,0.9999279,1.0,47990.0
HK1135061GYGY070,7501,2025-11-10,0.14999166527754626,0.15994644,0.009954776372844365,0.9999083,1.0,50992.0
HK1135061GYGY070,AB75,2025-07-21,0.14999166527754626,0.15123212,0.0012404580973927049,0.9997944,1.0,50992.0
HK1135061GYGY080,7501,2026-02-02,0.19986664444074012,0.20135169,0.0014850428713860386,0.9999435,1.0,48000.0
HK1135061GYGY080,AB75,2026-02-16,0.07499583263877313,0.07662509,0.0016292537283571495,0.9998814,2.0,110982.0
HK1135061GYGY090,7501,2025-12-01,0.1,0.10516804,0.005168037116527552,0.99988544,2.0,107982.0
HK1135061GYGY090,7599,2025-11-24,0.19986664444074012,0.19736515,-0.0025014945851264125,0.9999368,1.0,48000.0
HK1135061GYGY090,AB75,2025-09-29,0.14999166527754626,0.15072672,0.0007350554131809739,0.99992776,1.0,50992.0
HK1135061GYGY090,AB75,2025-11-24,0.14999166527754626,0.14437227,-0.005619395766323421,0.9999331,1.0,50992.0
HK1135061GYGY090,AB75,2025-12-08,0.07499583263877313,0.106573336,0.03157750318762381,0.99992394,2.0,110982.0
HK1135061GYGY090,AB75,2025-12-15,0.1,0.112574376,0.012574376165866846,0.99988294,3.0,161973.0
HK1135061GYGY100,7501,2025-06-23,0.09984997499583263,0.10196642,0.002116443330068399,0.99984074,1.0,54000.0
HK1135061GYGY100,7501,2025-10-06,0.07144132880871584,0.07431235,0.0028710228353233114,0.9999082,3.0,155970.0
HK1135061GYGY100,7501,2026-01-19,0.14999166527754626,0.1422778,-0.007713858280247066,0.99988437,1.0,50992.0
HK1135061GYGY100,AB75,2025-06-09,0.14999166527754626,0.15102601,0.001034345235759404,0.999749,1.0,50992.0
HK1135061GYGY100,AB75,2025-06-16,0.14999166527754626,0.14278485,-0.0072068164683040115,0.99977833,1.0,50992.0
HK1135061GYGY100,AB75,2025-09-22,0.07499583263877313,0.10667868,0.03168284694668372,0.9998945,2.0,110982.0
HK1135061GYGY100,AB75,2025-10-27,0.14999166527754626,0.14622937,-0.003762293849056575,0.9999,1.0,50992.0
HK1135061GYGY100,AB75,2025-11-17,0.14999166527754626,0.14613464,-0.0038570205307658645,0.99993384,1.0,50992.0
HK1135061GYGY100,AB75,2025-11-24,0.14999166527754626,0.14572527,-0.004266400132244441,0.9999002,1.0,50992.0
HK1135061GYGY110,7502,2025-09-29,0.19986664444074012,0.19627295,-0.0035936900959906704,0.99995637,1.0,48000.0
HK1135061GYGY120,7501,2025-06-23,0.14999166527754626,0.14685516,-0.0031365046835597488,0.9997876,1.0,50992.0
HK1135061GYGY120,AB75,2025-09-01,0.14999166527754626,0.15167663,0.0016849597358051804,0.9999081,1.0,50992.0
HK1135061SSSS040,7501,2026-03-02,0.15000833472245373,0.1493187,-0.0006896396540943539,0.9998896,1.0,50991.0
HK1135061SSSS050,7599,2025-11-24,0.19986664444074012,0.19779475,-0.0020718941079077846,0.9999474,1.0,48000.0
HK1135061SSSS050,AB75,2025-08-04,0.14999166527754626,0.15242384,0.002432178463870671,0.99981624,1.0,50992.0
HK1135061SSSS050,AB75,2025-11-24,0.14999166527754626,0.14443187,-0.00555979112154803,0.99994004,1.0,50992.0
HK1135061SSSS060,AB75,2025-11-24,0.15000833472245373,0.15293646,0.0029281238651927555,0.9999449,1.0,50991.0
HK1135061SSSS060,AB75,2025-12-15,0.14999166527754626,0.14462289,-0.005368773136204097,0.9999405,1.0,50992.0
HK1135061SSSS060,AB75,2026-02-16,0.07499583263877313,0.10332184,0.028326010210481478,0.9999274,2.0,110982.0
HK1135061SSSS070,7501,2025-11-24,0.14999166527754626,0.15220985,0.002218182887965825,0.9999366,1.0,50992.0
HK1135061SSSS070,7599,2025-11-24,0.19986664444074012,0.19821215,-0.001654497681706918,0.9999541,1.0,48000.0
HK1135061SSSS070,AB75,2025-12-22,0.2,0.19811277,-0.001887229084968578,0.99992335,1.0,47992.0
HK1135061SSSS080,7501,2025-06-30,0.14999166527754626,0.14861631,-0.0013753513432200881,0.9998062,1.0,50992.0
HK1135061SSSS080,AB75,2025-10-13,0.14999166527754626,0.15327583,0.0032841672562901048,0.9998995,1.0,50992.0
HK1135061SSSS080,AB75,2025-12-15,0.14999166527754626,0.146068,-0.003923658523624751,0.9999393,1.0,50992.0
HK1135061SSSS090,7501,2025-09-29,0.3998999833305551,0.38552603,-0.014373952074833052,0.9999014,1.0,36000.0
HK1135061SSSS090,7501,2025-11-03,0.14999166527754626,0.19027357,0.0402819027566258,0.9998566,1.0,50992.0
HK1135061SSSS090,7501,2026-02-23,0.19986664444074012,0.21068802,0.010821380318552482,0.9999119,1.0,48000.0
HK1135061SSSS090,7502,2025-12-08,0.09993332222037006,0.10377698,0.0038436542458088335,0.99992406,2.0,107990.0
HK1135061SSSS090,7599,2025-11-24,0.19986664444074012,0.20297848,0.003111832441240775,0.9999602,3.0,144000.0
HK1135061SSSS090,AB75,2025-09-08,0.14999166527754626,0.15003389,4.2225923473027116e-05,0.9999263,1.0,50992.0
HK1135061SSSS090,AB75,2025-12-15,0.15,0.1492839,-0.0007160991430282537,0.99990225,2.0,101983.0
HK1135061SSSS090,AB75,2026-01-05,0.14999166527754626,0.1474028,-0.0025888721085246535,0.9998814,1.0,50992.0
HK1135061SSSS100,7502,2026-01-26,0.14999166527754626,0.15385868,0.003867011275226262,0.99991477,1.0,50992.0
HK1135061SSSS100,7599,2025-11-24,0.19986664444074012,0.19788665,-0.001979998646825326,0.9999511,1.0,48000.0
HK1135061SSSS100,AB75,2025-06-23,0.14999166527754626,0.15075724,0.0007655729913059739,0.99977297,1.0,50992.0
HK1135061SSSS100,AB75,2025-09-22,0.14999166527754626,0.14515391,-0.004837755355900142,0.9999474,1.0,50992.0
HK1135061SSSS100,AB75,2025-12-01,0.14999166527754626,0.13990597,-0.010085691008632991,0.9999496,1.0,50992.0
HK1135061SSSS100,AB75,2025-12-08,0.14999166527754626,0.1476993,-0.002292368803089473,0.9999459,1.0,50992.0
HK1135061SSSS100,AB75,2025-12-15,0.14999166527754626,0.14774896,-0.0022427032328303786,0.99991345,2.0,101984.0
HK1135061SSSS100,AB75,2025-12-22,0.14999166527754626,0.1486459,-0.0013457725382503005,0.9998299,1.0,50992.0
HK1135061SSSS110,7502,2025-12-29,0.19986664444074012,0.19759393,-0.0022727170573172695,0.9998878,1.0,48000.0
HK1135061SSSS110,7599,2025-11-24,0.19986664444074012,0.19715312,-0.002713523207753671,0.9999541,1.0,48000.0
HK1135061SSSS110,AB75,2025-07-21,0.4,0.39724326,-0.0027567386627197488,0.9998499,2.0,95984.0
HK1135061SSSS110,AB75,2025-10-20,0.14999166527754626,0.18065423,0.0306625624560658,0.99992836,1.0,50992.0
HK1135061SSSS110,AB75,2025-10-27,0.14999166527754626,0.16468255,0.014690886940890935,0.99991286,1.0,50992.0
HK1135061SSSS110,AB75,2026-02-16,0.07499583263877313,0.11847754,0.04348170558926184,0.9999008,2.0,110982.0
HK1135061SSSS120,AB75,2025-11-24,0.14999166527754626,0.1596819,0.009690236058169988,0.9999374,1.0,50992.0
HK1135061WWH040,7501,2025-06-09,0.3998999833305551,0.3847211,-0.015178883000202315,0.9998915,1.0,36000.0
HK1135061WWH040,AB75,2026-02-16,0.14999166527754626,0.15037541,0.00038374563687482155,0.9999248,1.0,50992.0
HK1135061WWH060,7501,2026-02-16,0.40006667777962995,0.4179598,0.017893131523653738,0.9999287,1.0,35990.0
HK1135061WWH080,AB75,2023-09-18,0.14998999799959992,0.15067859,0.0006885919404711893,0.99988556,1.0,42492.0
HK1135061WWH080,AB75,2023-09-25,0.2,0.19569914,-0.004300859570503246,0.9993362,1.0,39992.0
HK1135061WWH090,7501,2026-02-23,0.3998999833305551,0.372294,-0.027605974598713057,0.99992394,1.0,36000.0
HK1135061WWH100,7501,2026-02-23,0.14999166527754626,0.14284115,-0.007150519881313655,0.9999434,1.0,50992.0
HK1135061WWH100,7501,2026-03-16,0.07499583263877313,0.09682824,0.021832404537168337,0.9999132,2.0,110982.0
HK1135061WWH100,AB75,2023-08-21,0.14998999799959992,0.15198581,0.001995811207362669,0.046169154,1.0,42492.0
HK1135061WWH100,AB75,2023-09-04,0.2,0.19656742,-0.003432583808898937,0.99821955,1.0,39992.0
HK1135061WWH100,AB75,2026-03-02,0.07499583263877313,0.08591927,0.010923435790506197,0.9999182,2.0,110982.0
HK1135061WWH120,7501,2026-02-16,0.14999166527754626,0.15178207,0.0017904003524128465,0.99992144,1.0,50992.0
HK1141450CRSCL080,7501,2024-12-09,0.14999722206789265,0.14874984,-0.0012473788281084086,0.99990845,1.0,152992.0
HK1141450CRSCL085,7501,2024-12-02,0.2499583310183899,0.25104174,0.0010834091606719831,0.9998247,1.0,135000.0
HK1141450CRSCL085,7501,2025-01-20,0.07499861103394632,0.13278401,0.05778539794585104,0.9998846,2.0,332982.0
HK1141450CRSCL090,7501,2024-12-09,0.07499861103394632,0.07772005,0.0027214424600302684,0.99991274,2.0,332982.0
HK1141450CRSCL095,7501,2024-11-18,0.07499861103394632,0.07736642,0.0023678081025778758,0.99990404,2.0,332982.0
HK1141450CRSCL100,AB75,2024-12-16,0.14999722206789265,0.15060085,0.0006036285142301534,0.9999043,1.0,152992.0
HK1141450CRSCL105,7501,2024-11-25,0.2,0.19809501,-0.0019049912691116444,0.9999025,1.0,143992.0
HK1141450CRSCL115,7501,2025-03-03,0.2,0.1987413,-0.0012586981058120839,0.9999083,1.0,143992.0
HK1141450CRSCL120,7501,2025-05-19,0.3499638868826046,0.36109638,0.011132495258508679,0.9998702,2.0,234000.0
HK1141450WBGL090,AB75,2024-12-16,0.2,0.19859405,-0.0014059513807296864,0.9998995,1.0,143992.0
HK1141450WBGL100,AB75,2024-11-25,0.14999722206789265,0.15030318,0.0003059629182218526,0.9999249,1.0,152992.0
HK1141450WBGL110,7501,2024-12-02,0.14999722206789265,0.14639373,-0.0036034908314348246,0.99993134,1.0,152992.0
HK1141550BASP075,7501,2025-02-17,0.19994285306093293,0.20959543,0.009652573856143182,0.99992096,1.0,112000.0
HK1141550BASP075,7501,2025-05-26,0.3999571397956997,0.40041596,0.00045881717832985114,0.9999008,1.0,84000.0
HK1141550BASP075,AB75,2025-05-05,0.1499964283163083,0.1539432,0.003946767622755726,0.9998858,1.0,118992.0
HK1141550BASP080,7501,2024-11-25,0.1499964283163083,0.15226416,0.0022677345817553596,0.99992347,1.0,118992.0
HK1141550BASP080,7501,2025-02-17,0.1110793628116294,0.12188635,0.01080698740285195,0.99988556,2.0,223992.0
HK1141550BASP085,7501,2025-02-17,0.2999499964283163,0.30248737,0.002537376923734458,0.99989295,2.0,196000.0
HK1141550BASP085,7501,2025-02-24,0.19994285306093293,0.24776697,0.04782411852720184,0.9999254,1.0,112000.0
HK1141550BASP085,7501,2025-03-03,0.19994285306093293,0.25264862,0.052705768736628716,0.9999304,1.0,112000.0
HK1141550BASP085,AB75,2024-07-15,0.1499964283163083,0.15305568,0.0030592544620501594,0.9998994,1.0,118992.0
HK1141550BASP085,AB75,2024-09-16,0.1499964283163083,0.15139833,0.0014019026105868415,0.9999027,1.0,118992.0
HK1141550BASP085,AB75,2024-11-25,0.1499964283163083,0.14378077,-0.0062156603986752434,0.9999268,1.0,118992.0
HK1141550BASP090,7501,2024-12-23,0.35,0.3608725,0.010872507095336936,0.99980956,2.0,181987.0
HK1141550BASP090,7501,2025-02-10,0.17644117436959783,0.21064274,0.03420156576082667,0.9999095,2.0,195993.0
HK1141550BASP090,7501,2025-03-10,0.19994285306093293,0.22530167,0.02535881498697204,0.99991965,1.0,112000.0
HK1141550BASP090,AB75,2024-02-19,0.1499964283163083,0.15201455,0.0020181252305972175,0.99986887,1.0,118992.0
HK1141550BASP090,AB75,2025-02-03,0.1499964283163083,0.14458981,-0.005406616752816479,0.9998841,1.0,118992.0
HK1141550BASP095,7501,2024-12-16,0.1499964283163083,0.1628257,0.012829275304602344,0.999895,1.0,118992.0
HK1141550BASP095,7501,2025-03-03,0.19994285306093293,0.20846261,0.008519757779864495,0.9999244,1.0,112000.0
HK1141550BASP095,AB75,2024-11-04,0.1499964283163083,0.15316322,0.003166796142386158,0.9999069,1.0,118992.0
HK1141550BASP100,AB75,2024-03-04,0.1499964283163083,0.151842,0.0018455697839724616,0.99990284,1.0,118992.0
HK1141550BASP105,7501,2024-10-28,0.4,0.3984268,-0.0015731990337372048,0.99987113,1.0,83994.0
HK1141550BASP105,AB75,2024-01-08,0.07499821415815415,0.07819179,0.003193572846316675,0.9998197,2.0,258982.0
HK1141550BASP105,AB75,2024-02-19,0.1499964283163083,0.14948511,-0.0005113170797360345,0.9999387,1.0,118992.0
HK1141550BASP105,AB75,2024-04-01,0.1499964283163083,0.1489729,-0.0010235295946133538,0.9999405,1.0,118992.0
HK1141550BASP105,AB75,2024-04-08,0.1499964283163083,0.1500749,7.847088031645577e-05,0.99991107,1.0,118992.0
HK1141550BASP115,AB75,2024-01-08,0.2,0.20059349,0.0005934864282607921,0.9997613,1.0,111992.0
HK1141550BASP115,AB75,2024-07-29,0.3,0.29082316,-0.009176838397979725,0.99992096,1.0,97993.0
